,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
VfBStuttgart_5526,41,1,3,1,N,1,2,14,4,8
Schalke_5527,56,1,7,4,N,5,0,24,2,4
SCFreiburg_5527,54,2,1,2,N,2,1,12,1,7
Paderborn_5527,31,2,3,0,N,1,3,9,0,4
FCAugsburg_5527,57,1,3,1,N,3,1,16,5,4
1.FSVMainz05_5527,49,3,1,2,N,3,1,18,0,4
FCKoln_5527,44,2,2,3,N,0,1,18,2,8
HamburgerSV_5528,46,0,5,2,N,2,1,13,0,7
Wolfsburg_5528,71,1,4,2,N,2,0,9,1,4
BayernMunich_5533,73,5,2,2,N,9,1,18,0,4
Hoffenheim_5534,57,2,3,2,N,2,2,10,0,6
HerthaBerlin_5534,43,1,1,1,N,2,3,8,1,9
Hannover_5534,46,2,5,1,N,3,2,15,0,11
Dortmund_5534,57,6,7,2,N,4,1,11,0,7
BayerLeverkusen_5534,58,3,2,0,N,0,1,17,2,9
EintrachtFrankfurt_5534,55,3,3,0,N,1,2,21,3,9
B._5535,58,4,4,1,N,6,0,9,0,5
SVWerderBremen_5535,40,3,3,0,N,2,1,19,1,6
VfBStuttgart_5540,62,2,4,2,N,3,0,13,2,6
Schalke_5541,59,3,5,2,N,1,1,25,4,7
SCFreiburg_5541,51,2,3,2,N,2,2,20,0,7
Hannover_5541,28,1,2,0,N,1,2,8,0,4
HamburgerSV_5541,38,1,2,0,N,0,1,16,1,11
FCAugsburg_5541,50,2,4,1,N,3,2,7,0,3
1.FSVMainz05_5541,43,1,7,1,N,3,1,13,0,2
FCKoln_5542,38,2,2,0,N,4,0,16,0,10
Paderborn_5542,40,1,1,1,N,4,2,13,0,5
BayerLeverkusen_5547,53,2,1,0,N,1,2,23,2,9
SVWerderBremen_5548,29,0,2,1,N,1,0,10,3,9
Hoffenheim_5548,65,2,1,1,N,4,2,14,0,11
HerthaBerlin_5548,35,2,0,0,N,0,2,13,1,7
FCAugsburg_5548,55,1,5,0,N,1,3,15,2,10
EintrachtFrankfurt_5548,62,4,4,1,N,6,1,12,1,6
Dortmund_5548,63,2,2,0,N,3,0,18,2,7
Wolfsburg_5549,51,4,7,2,N,4,1,7,3,4
B._5549,69,3,6,4,N,1,4,10,0,7
HamburgerSV_5554,60,2,5,0,N,2,0,14,0,11
VfBStuttgart_5555,48,0,2,0,N,1,1,14,1,12
SCFreiburg_5555,45,4,1,2,N,3,2,11,3,10
Paderborn_5555,48,0,3,0,N,2,0,11,1,12
Hannover_5555,54,2,4,4,N,6,1,19,1,6
FCKoln_5555,52,0,5,1,N,3,3,10,3,4
Schalke_5555,54,1,2,1,N,2,0,20,3,7
1.FSVMainz05_5556,43,1,5,3,N,3,1,15,1,5
BayernMunich_5556,67,3,1,4,N,1,1,15,0,4
Wolfsburg_5569,60,4,5,1,N,5,1,20,2,6
SVWerderBremen_5569,51,2,2,1,N,1,0,9,0,15
SCFreiburg_5569,53,1,1,1,N,3,1,15,1,4
Hoffenheim_5569,34,2,5,1,N,0,2,7,1,9
EintrachtFrankfurt_5569,40,3,3,0,N,1,2,8,2,10
BayerLeverkusen_5569,51,3,4,2,N,5,2,12,0,6
Dortmund_5569,44,0,1,2,N,0,4,14,1,6
FCAugsburg_5570,47,1,6,2,N,1,1,12,0,13
HerthaBerlin_5570,57,1,3,1,N,1,0,18,0,6
Hannover_5575,59,1,4,0,N,3,1,12,1,6
Schalke_5576,64,0,6,0,N,1,1,12,0,11
Paderborn_5576,38,1,2,3,N,4,1,8,1,6
BayernMunich_5576,61,6,3,1,N,1,2,14,1,4
B._5576,50,3,1,0,N,1,0,6,1,9
1.FSVMainz05_5576,53,0,2,0,N,3,0,16,2,8
HamburgerSV_5576,55,0,4,0,N,2,2,14,3,5
FCKoln_5577,46,3,7,3,N,1,2,12,5,7
VfBStuttgart_5577,49,1,4,0,N,4,0,14,0,5
EintrachtFrankfurt_5582,44,2,3,4,N,3,1,8,2,9
SCFreiburg_5583,49,6,3,2,N,3,1,21,2,7
Hoffenheim_5583,32,1,1,2,N,1,2,5,1,5
HerthaBerlin_5583,48,1,1,1,N,5,0,9,1,3
Dortmund_5583,62,2,7,2,N,3,0,20,0,8
BayerLeverkusen_5583,54,6,5,5,N,6,0,7,0,7
FCAugsburg_5583,62,2,2,1,N,2,3,15,4,8
SVWerderBremen_5584,56,1,3,3,N,2,0,21,1,4
Wolfsburg_5584,50,4,6,3,N,2,1,12,1,7
1.FSVMainz05_5589,47,3,1,2,N,3,2,11,2,6
VfBStuttgart_5590,56,3,5,1,N,4,2,13,2,7
Hannover_5590,51,3,3,2,N,2,1,20,0,14
HamburgerSV_5590,42,4,2,0,N,2,0,11,0,7
FCKoln_5590,44,1,2,0,N,2,0,14,4,8
Dortmund_5590,47,2,3,0,N,1,1,9,0,9
BayernMunich_5590,72,2,2,2,N,1,1,11,0,8
Paderborn_5591,42,5,3,0,N,4,4,6,1,13
B._5591,54,1,3,2,N,1,0,11,0,4
Wolfsburg_5597,59,3,1,3,N,0,1,20,2,2
SVWerderBremen_5597,47,1,3,1,N,2,2,14,3,8
Schalke_5597,64,2,3,2,N,2,1,16,1,8
SCFreiburg_5597,59,3,2,3,N,4,1,15,3,5
Hoffenheim_5597,49,2,3,1,N,3,1,13,0,11
FCAugsburg_5597,59,2,2,2,N,3,1,10,0,3
BayerLeverkusen_5597,48,2,5,3,N,5,2,12,2,17
1.FSVMainz05_5598,55,2,2,0,N,5,0,12,1,4
HerthaBerlin_5598,30,1,3,2,N,1,1,5,3,8
HamburgerSV_5603,54,3,3,0,N,1,1,15,1,6
Hannover_5604,56,1,7,1,N,4,4,17,1,8
EintrachtFrankfurt_5604,53,3,4,0,N,1,2,18,1,7
Dortmund_5604,51,1,4,2,N,3,1,9,0,8
BayernMunich_5604,65,1,7,2,N,2,1,11,2,6
B._5604,56,3,1,1,N,5,0,15,1,5
VfBStuttgart_5604,56,2,5,3,N,6,0,9,1,9
Paderborn_5605,51,1,3,2,N,5,0,18,0,3
FCKoln_5605,42,2,3,1,N,2,2,18,1,5
Wolfsburg_5611,46,4,2,0,N,3,2,14,2,3
VfBStuttgart_5611,61,5,3,3,N,3,0,15,0,7
SVWerderBremen_5611,36,0,3,6,N,1,0,11,2,6
Schalke_5611,53,0,4,2,N,3,2,10,2,5
SCFreiburg_5611,27,2,2,2,N,1,1,8,2,7
HerthaBerlin_5611,42,0,4,2,N,4,1,9,0,10
FCAugsburg_5611,64,1,1,2,N,2,4,12,0,6
BayerLeverkusen_5611,56,3,3,1,N,2,2,15,4,12
1.FSVMainz05_5611,57,1,7,0,N,1,0,7,2,6
Paderborn_5618,47,2,1,0,N,1,1,9,1,5
Hoffenheim_5618,66,1,1,1,N,1,1,18,0,10
Hannover_5618,50,2,2,0,N,3,0,11,2,10
HamburgerSV_5618,61,1,2,2,N,1,3,16,2,9
FCKoln_5618,41,3,3,2,N,3,0,9,1,7
EintrachtFrankfurt_5618,47,2,0,1,N,1,0,15,2,8
Dortmund_5618,63,6,4,4,N,3,0,11,1,6
BayernMunich_5618,73,3,4,1,N,2,0,15,1,5
B._5618,48,2,1,3,N,1,1,12,0,9
HamburgerSV_5623,67,3,5,N,9,4,0,11,1,10
Karlsruher_5627,34,1,1,1,6,0,0,12,3,6
Chievo_5352,25,1,4,0,6,2,1,11,1,6
ASRoma_5352,66,2,4,0,9,0,1,7,1,6
Atalanta_5353,52,1,2,2,8,3,0,5,3,10
ACMilan_5353,54,1,1,0,11,0,1,14,1,8
Udinese_5353,46,1,2,2,6,3,3,7,0,6
Torino_5353,37,1,2,0,5,4,1,4,0,6
Sassuolo_5353,39,3,3,1,11,2,1,9,1,7
Palermo_5353,43,1,2,0,8,0,0,16,2,9
Genoa_5353,46,5,4,0,5,4,0,12,0,6
Cesena_5353,47,3,1,0,7,3,0,9,0,6
Empoli_5366,39,2,3,5,5,6,0,8,0,1
Juventus_5366,60,3,4,4,7,1,1,10,0,6
Sampdoria_5367,50,2,1,0,10,3,1,10,0,6
Napoli_5367,72,4,4,8,9,7,2,10,0,7
Lazio_5367,60,2,3,5,8,3,0,13,0,9
Inter_5367,58,8,0,2,9,3,3,9,0,7
Fiorentina_5367,63,3,3,2,11,2,1,8,0,5
Cagliari_5367,65,3,4,3,10,6,2,16,0,4
Parma_5367,40,1,0,0,8,1,1,7,0,11
Verona_5368,51,3,3,1,7,3,4,19,1,5
Cesena_5373,37,4,3,0,4,1,2,16,1,9
ACMilan_5373,40,3,1,2,9,2,0,7,2,5
Chievo_5374,40,1,2,3,9,0,2,12,1,11
Sassuolo_5374,41,2,5,1,13,1,0,1,2,11
Genoa_5374,34,2,0,1,9,0,0,10,6,5
ASRoma_5374,55,3,1,0,5,0,2,10,0,8
Udinese_5374,43,0,4,1,6,0,0,14,1,6
Atalanta_5374,33,2,4,2,9,1,3,15,3,8
Torino_5374,49,0,5,1,3,2,2,9,1,8
Palermo_5374,37,1,2,1,5,4,0,14,0,8
Empoli_5376,52,4,4,0,14,2,1,8,2,3
Verona_5377,52,3,3,2,9,5,4,18,5,6
Sampdoria_5377,68,3,3,2,14,3,1,11,0,6
Parma_5377,34,1,1,1,9,3,0,6,0,5
Napoli_5377,59,6,2,2,8,3,5,7,3,6
Juventus_5377,75,4,5,3,9,2,1,8,1,2
Inter_5377,48,3,6,2,7,5,0,13,1,6
Fiorentina_5377,69,2,7,3,3,6,1,15,0,5
Cagliari_5377,45,3,1,2,11,2,0,3,1,7
Lazio_5378,54,1,5,2,7,2,1,24,1,9
ASRoma_5380,72,2,5,3,3,4,3,8,3,6
Atalanta_5380,41,0,3,2,7,1,0,10,2,7
Sassuolo_5381,45,0,3,0,5,4,1,5,1,9
Torino_5381,38,1,4,1,5,3,1,8,5,4
Inter_5381,53,3,1,2,5,3,4,21,2,12
Chievo_5381,44,3,5,3,7,3,4,15,1,7
Cesena_5381,36,2,2,0,7,3,2,8,2,8
Genoa_5381,50,1,0,1,11,1,0,8,0,12
Udinese_5382,42,2,1,0,9,1,0,18,3,5
Palermo_5382,46,2,3,3,8,1,0,11,2,5
Verona_5387,51,1,2,1,7,2,2,2,6,5
ACMilan_5387,66,0,7,4,14,3,2,11,1,7
Empoli_5388,67,5,1,6,16,10,1,14,1,10
Udinese_5388,61,0,4,1,5,4,1,17,2,5
Sampdoria_5388,52,2,4,4,9,1,0,10,0,8
Parma_5388,46,2,1,1,6,4,1,11,2,8
Lazio_5388,53,5,1,0,4,3,2,8,2,9
Juventus_5388,45,3,4,3,13,2,2,7,0,5
Napoli_5388,49,4,6,5,6,6,0,10,0,10
Fiorentina_5388,48,4,3,2,10,2,2,9,1,6
ASRoma_5401,72,4,3,0,8,4,1,7,1,7
Sassuolo_5401,39,1,1,1,9,1,1,9,5,9
Fiorentina_5402,45,0,3,1,11,2,2,9,3,10
Verona_5402,49,4,4,0,6,4,1,13,0,4
Torino_5402,49,0,4,3,3,1,1,4,2,10
Palermo_5402,58,2,3,0,3,6,2,12,0,9
Cagliari_5402,51,1,3,3,10,3,2,9,3,7
Atalanta_5402,50,0,4,2,8,2,2,10,1,7
Inter_5402,59,3,7,4,3,3,0,8,1,6
Genoa_5403,49,2,4,0,6,2,4,19,2,10
Empoli_5408,52,1,2,0,14,3,0,18,0,6
Parma_5408,48,1,1,1,9,6,0,15,0,9
Sampdoria_5408,34,1,0,3,2,5,3,7,0,8
Udinese_5409,47,3,6,1,8,2,0,10,2,6
Juventus_5409,68,2,3,3,6,2,3,8,0,4
Chievo_5409,43,3,4,2,14,2,4,23,1,12
Napoli_5409,76,8,1,4,4,12,1,12,2,4
Lazio_5409,50,3,3,1,5,2,1,8,2,6
Cesena_5409,35,1,3,0,12,2,0,15,0,12
ACMilan_5409,41,1,1,2,7,1,2,10,0,8
Sassuolo_5411,53,3,6,5,7,5,2,19,4,4
Torino_5412,59,2,2,3,6,2,1,13,0,6
Palermo_5412,53,3,5,0,6,1,1,15,1,8
Inter_5412,65,3,3,2,10,1,2,16,1,4
Genoa_5412,47,0,1,0,10,0,1,13,2,10
Fiorentina_5412,70,5,3,6,7,3,2,11,1,3
Cagliari_5412,51,4,4,1,7,3,0,10,2,6
Atalanta_5412,21,0,1,2,4,0,2,6,2,10
ASRoma_5412,71,3,0,3,8,2,4,8,1,8
Verona_5413,42,0,2,1,7,0,2,11,1,4
Napoli_5415,42,3,5,2,4,2,4,11,1,7
Empoli_5415,40,1,1,0,11,0,0,18,2,5
Parma_5415,25,1,1,2,9,3,0,2,1,12
Udinese_5416,43,2,3,0,6,4,0,8,2,4
Torino_5416,70,0,3,2,10,5,0,13,1,7
Sampdoria_5416,35,2,3,0,15,2,2,9,2,9
Chievo_5416,46,1,2,4,7,2,1,16,2,8
ACMilan_5416,59,0,5,1,7,1,2,9,3,2
Cesena_5417,46,2,1,0,13,0,1,13,0,6
Lazio_5417,45,4,1,3,12,2,3,5,0,16
Sassuolo_5422,46,2,3,3,9,3,0,14,0,8
Sampdoria_5422,42,4,4,1,10,3,1,6,1,2
Cagliari_5423,45,3,1,1,11,2,1,12,4,11
Palermo_5423,70,1,4,4,10,5,0,13,1,4
Juventus_5423,68,6,7,0,5,4,0,17,0,3
Empoli_5423,50,0,3,1,13,1,2,11,0,7
Chievo_5423,59,2,5,1,10,5,1,13,0,10
Fiorentina_5423,55,0,3,1,8,2,0,13,3,4
Inter_5423,77,3,5,7,4,4,1,8,1,5
ASRoma_5423,56,5,4,1,7,0,0,3,2,7
Atalanta_5436,40,1,3,2,8,1,0,14,0,14
Lazio_5436,51,1,4,0,10,2,0,13,0,5
Torino_5437,58,3,2,4,5,3,3,12,0,7
Verona_5437,35,2,2,1,11,2,0,12,3,9
Udinese_5437,59,2,1,0,8,1,1,9,3,4
Parma_5437,47,1,0,0,7,2,4,7,2,6
Napoli_5437,55,4,4,0,4,3,3,8,3,9
Cesena_5437,54,0,2,0,3,1,1,9,0,12
ACMilan_5437,48,1,2,0,7,2,1,13,2,7
Genoa_5438,58,2,1,5,7,2,1,18,2,6
Sassuolo_5443,55,1,4,5,8,7,1,16,0,5
Chievo_5443,32,2,2,0,4,1,0,13,2,5
Palermo_5444,51,1,6,1,11,4,1,13,1,9
Empoli_5444,60,2,5,5,12,4,0,14,0,4
Cesena_5444,45,0,2,1,9,3,2,18,2,8
Cagliari_5444,53,2,1,1,12,5,2,13,2,8
ACMilan_5444,63,2,2,2,3,5,0,14,0,6
Juventus_5444,61,1,4,5,5,3,0,8,1,8
ASRoma_5444,60,2,4,3,13,5,6,4,1,5
Sampdoria_5445,54,1,1,6,13,6,2,14,0,9
Fiorentina_5449,54,0,3,4,10,2,1,10,1,7
ASRoma_5450,82,3,5,6,8,9,0,19,0,8
Torino_5450,56,2,3,2,9,2,0,10,0,5
Napoli_5451,56,6,2,4,7,5,2,19,1,5
Parma_5451,47,1,2,0,12,1,1,12,2,8
Genoa_5451,54,3,2,3,4,10,1,8,6,4
Atalanta_5451,67,1,6,2,13,3,2,16,1,12
Inter_5451,67,2,5,1,8,4,3,15,1,1
Cagliari_5452,57,0,3,1,11,0,2,17,2,7
Verona_5452,43,4,3,1,10,4,2,7,2,7
Palermo_5457,42,1,2,1,2,2,2,7,4,8
Lazio_5457,54,3,4,3,7,4,0,11,0,8
Juventus_5458,65,5,4,1,7,5,2,10,1,8
Udinese_5458,52,4,2,1,4,0,0,3,2,5
Parma_5458,45,0,3,2,10,2,1,9,1,6
Genoa_5458,35,1,0,2,5,2,1,10,4,5
Cesena_5458,32,0,2,1,10,2,3,3,1,6
ACMilan_5458,55,1,3,1,8,2,1,10,4,10
Empoli_5459,57,2,3,3,17,3,1,10,1,6
Chievo_5459,33,2,1,1,11,5,3,6,3,7
Cagliari_5462,39,1,1,4,4,4,1,13,1,9
Napoli_5462,63,2,4,2,8,3,0,13,0,5
Sassuolo_5464,53,5,3,5,11,8,1,12,0,3
ASRoma_5464,60,4,0,4,15,8,1,13,3,6
Verona_5465,57,0,1,2,11,1,1,17,1,8
Torino_5465,46,1,4,0,14,0,3,10,3,9
Sampdoria_5465,64,2,1,1,18,3,1,14,0,8
Fiorentina_5465,59,3,4,3,10,5,2,9,1,5
Atalanta_5465,54,1,2,1,7,0,0,16,0,7
Inter_5465,62,1,1,2,10,4,1,11,0,1
Lazio_5480,53,4,4,4,7,7,0,18,0,11
Udinese_5481,37,1,2,2,10,1,1,12,1,7
Parma_5481,27,1,1,0,9,2,4,5,7,6
Palermo_5481,57,4,2,0,10,5,1,2,2,12
Genoa_5481,62,3,4,2,8,6,0,12,1,8
Empoli_5481,57,2,6,1,10,8,2,11,2,9
Chievo_5481,55,4,3,3,6,5,1,7,1,6
ACMilan_5481,58,1,4,2,7,2,2,10,0,12
Cesena_5481,37,2,3,0,9,0,0,11,0,1
Juventus_5481,54,4,1,2,4,7,3,8,0,5
Sassuolo_5485,60,2,4,4,10,7,0,18,0,8
Torino_5485,61,2,8,0,10,2,1,7,0,6
Inter_5486,68,5,2,4,6,1,0,15,1,8
Verona_5486,50,4,1,3,10,1,0,2,0,6
Sampdoria_5486,52,2,3,4,11,3,3,14,1,9
Fiorentina_5486,56,2,7,3,9,5,2,13,1,5
Cagliari_5486,44,3,0,0,10,1,0,20,1,12
Atalanta_5486,49,1,1,5,11,5,0,20,2,7
ASRoma_5486,53,0,1,3,9,1,1,18,2,8
Napoli_5486,39,0,2,1,7,3,0,20,2,4
Empoli_5492,64,1,4,2,8,4,1,16,1,5
Palermo_5492,39,2,2,1,7,1,0,10,0,7
Lazio_5493,68,1,4,2,7,4,1,18,1,5
Udinese_5493,55,1,1,3,12,3,0,12,1,8
Parma_5493,46,1,0,1,8,1,3,19,2,7
Genoa_5493,63,1,0,0,14,0,1,11,5,6
Chievo_5493,44,2,2,3,7,3,2,16,1,7
Cesena_5493,53,1,1,1,5,1,0,14,1,12
ACMilan_5493,68,2,4,3,6,3,1,15,2,5
Juventus_5493,64,5,2,1,7,3,1,5,0,4
Cagliari_5499,46,1,0,2,6,2,1,10,0,10
Lazio_5499,61,2,4,2,9,4,2,12,0,9
Verona_5500,52,2,3,1,6,0,0,4,2,5
Sampdoria_5500,46,4,3,3,12,7,0,14,1,6
Parma_5500,49,1,4,3,12,3,1,8,2,12
Juventus_5500,66,3,8,5,10,7,1,6,0,9
Inter_5500,70,1,4,2,8,6,2,11,0,6
Fiorentina_5500,54,1,4,5,12,5,3,8,3,10
Empoli_5501,65,3,4,1,10,2,0,12,0,4
Napoli_5501,47,3,4,2,7,1,1,13,3,7
Genoa_5506,45,2,2,3,9,7,4,8,1,10
ASRoma_5506,52,0,4,4,7,4,2,15,0,7
Sassuolo_5507,30,3,2,1,6,4,1,10,1,6
Udinese_5507,30,2,4,0,7,1,3,6,1,6
Torino_5507,40,4,6,0,12,4,2,5,0,5
Palermo_5507,63,2,2,2,6,5,1,9,1,7
Chievo_5507,43,0,9,0,11,1,2,5,-1,3
Cesena_5507,43,0,3,4,5,1,1,12,4,9
Atalanta_5507,49,2,3,0,8,8,1,6,2,7
ACMilan_5507,60,3,3,1,10,0,1,14,2,11
Verona_5513,51,1,3,1,7,3,1,10,1,8
Juventus_5513,56,7,4,2,7,6,2,8,0,6
Fiorentina_5514,58,3,3,1,13,1,1,8,2,5
Sampdoria_5514,52,2,0,2,12,2,5,12,2,14
Napoli_5514,49,3,2,1,7,1,3,9,1,4
Empoli_5514,64,3,3,1,11,2,1,16,0,7
Cagliari_5514,30,3,0,1,5,2,2,6,1,4
Inter_5514,54,3,2,3,10,3,1,12,0,11
Lazio_5515,53,1,1,1,5,1,0,18,1,15
Parma_5517,52,1,4,2,12,2,0,11,0,17
Sassuolo_5520,44,3,1,0,12,1,0,8,4,7
Palermo_5520,35,2,1,0,9,0,1,15,2,10
ACMilan_5521,44,1,1,1,9,2,1,16,1,7
Udinese_5521,40,3,1,1,9,2,3,16,0,8
Torino_5521,46,2,3,1,7,2,3,8,1,11
Genoa_5521,57,3,4,0,18,1,0,11,1,12
Atalanta_5521,37,1,4,3,8,6,3,13,1,4
ASRoma_5521,71,2,3,4,9,5,0,12,0,0
Chievo_5521,30,2,2,0,6,0,1,8,1,5
Cesena_5521,33,4,1,0,5,4,0,8,2,6
Juventus_5526,69,5,4,1,10,3,2,16,1,2
Verona_5528,21,1,2,0,4,5,2,8,3,7
Lazio_5528,62,2,4,0,9,4,3,16,3,8
Empoli_5528,66,1,4,3,11,6,0,14,1,6
ACMilan_5528,67,1,2,1,11,6,1,11,2,6
Fiorentina_5528,62,3,6,3,9,5,1,9,1,11
Napoli_5529,56,1,4,2,7,4,2,12,0,10
Cagliari_5529,31,1,2,0,9,1,3,7,5,10
Sampdoria_5530,38,2,3,0,11,1,0,16,2,7
Chievo_5534,35,1,1,2,9,3,2,7,2,8
Cagliari_5535,66,0,4,6,13,4,1,12,0,8
Sassuolo_5535,35,2,1,0,13,0,0,14,1,9
Palermo_5535,47,2,5,3,13,3,6,5,2,4
Cesena_5535,63,2,2,3,11,3,0,14,2,8
Atalanta_5535,48,2,4,0,14,0,1,17,2,10
Inter_5535,57,0,1,2,10,2,1,9,1,8
Torino_5535,52,1,3,1,6,0,0,9,2,4
ASRoma_5536,64,0,0,1,7,0,0,14,0,6
Sampdoria_5541,59,2,3,4,5,6,2,20,1,8
ACMilan_5541,69,2,4,3,9,2,0,9,2,6
Cesena_5542,34,1,0,0,9,2,1,8,1,10
Udinese_5542,53,3,4,0,10,1,0,10,2,7
Parma_5542,44,2,1,1,6,2,0,14,2,12
Empoli_5542,42,0,1,0,10,3,1,13,0,4
Chievo_5542,45,0,3,3,7,3,1,13,2,8
Napoli_5542,40,4,5,2,12,3,2,12,2,7
Lazio_5543,47,6,0,1,7,2,3,6,0,5
Juventus_5543,63,1,5,2,7,8,0,15,1,11
Palermo_5548,48,0,1,1,12,0,2,9,1,6
Cagliari_5548,40,4,4,2,6,4,0,11,1,8
Sassuolo_5549,61,2,1,1,18,1,0,13,0,6
Genoa_5549,60,1,2,3,9,1,0,9,2,12
Atalanta_5549,59,3,7,1,7,2,0,18,0,8
Verona_5549,36,3,4,2,6,5,1,6,2,8
Inter_5549,69,0,6,2,15,3,2,9,0,9
Torino_5550,38,1,1,0,9,2,0,12,2,4
Fiorentina_5550,46,2,4,1,14,0,1,11,1,4
ASRoma_5550,61,6,0,1,10,6,3,16,0,7
Chievo_5555,29,2,2,3,7,1,2,16,1,9
ACMilan_5555,60,3,3,2,8,4,1,12,0,10
Empoli_5556,55,2,4,0,10,8,0,15,0,8
Juventus_5556,52,2,4,1,10,3,1,14,1,5
Udinese_5556,32,1,2,2,2,5,2,11,1,2
Sampdoria_5556,32,1,3,1,7,4,2,7,0,5
Parma_5556,42,0,6,2,4,2,1,8,0,9
Napoli_5556,58,4,0,3,8,4,0,8,2,7
Lazio_5556,59,5,3,3,5,5,1,14,0,5
Cesena_5556,49,0,3,1,9,2,1,15,3,5
ASRoma_5569,61,1,2,1,7,0,0,16,1,9
Verona_5569,39,4,3,2,6,7,0,8,3,7
Sassuolo_5569,55,2,4,0,7,3,2,23,0,10
Palermo_5569,58,2,2,2,4,3,1,18,1,8
Inter_5569,61,2,1,1,2,1,1,14,1,3
Genoa_5569,59,2,1,4,10,3,1,6,4,7
Cagliari_5569,39,2,0,2,7,1,3,18,2,8
Atalanta_5569,44,3,1,0,14,2,1,12,1,8
Fiorentina_5569,63,1,3,3,6,3,1,20,0,4
Juventus_5569,63,5,4,2,3,3,3,15,0,1
Parma_5573,41,3,3,2,8,1,0,4,0,6
Parma_5576,32,0,2,2,5,2,1,14,3,9
Genoa_5576,60,1,3,2,9,5,4,13,2,8
Verona_5576,37,0,3,0,7,2,1,9,0,1
Cesena_5577,51,1,4,2,11,2,1,9,1,7
Udinese_5577,55,0,2,2,7,1,3,13,1,7
Torino_5577,38,1,2,2,4,1,2,6,1,2
Napoli_5577,34,4,1,1,6,2,1,16,0,14
Lazio_5577,46,4,0,0,5,1,8,6,1,13
Atalanta_5577,45,3,4,1,9,1,2,17,1,13
ACMilan_5577,56,4,7,4,10,3,0,11,1,4
Genoa_5580,59,1,4,2,13,6,0,14,0,8
Sampdoria_5583,61,1,5,3,11,7,2,19,1,5
Juventus_5583,43,4,1,0,12,1,1,12,1,4
Sassuolo_5584,49,1,3,0,6,3,0,3,5,7
Palermo_5584,44,5,1,1,11,3,1,10,0,8
Empoli_5584,64,3,3,2,9,9,1,20,1,6
Chievo_5584,2,2,1,2,9,0,0,17,1,7
ASRoma_5584,54,2,3,1,7,3,1,6,1,6
Cagliari_5584,37,2,0,1,10,1,1,14,1,6
Inter_5584,60,1,2,3,9,4,0,13,2,9
Fiorentina_5585,62,2,6,4,12,5,0,10,1,8
Udinese_5590,41,1,8,4,7,7,4,14,0,9
Inter_5590,45,1,2,2,6,2,3,12,1,8
Atalanta_5591,48,2,2,0,7,3,4,10,4,8
Verona_5591,40,4,3,1,7,5,2,5,1,6
Torino_5591,52,2,3,2,7,2,2,6,1,4
Parma_5591,48,3,2,0,5,0,2,14,1,5
Lazio_5591,65,4,4,3,12,4,0,12,0,8
Genoa_5591,58,4,8,0,7,5,0,14,2,5
Fiorentina_5591,66,0,6,3,7,6,1,13,1,5
Napoli_5591,64,4,5,6,6,7,2,17,0,5
Udinese_5593,37,0,3,0,9,3,1,7,5,4
Sassuolo_5594,53,1,3,0,11,1,1,10,1,6
Sampdoria_5594,64,2,2,4,9,2,3,10,1,8
Palermo_5594,52,2,4,1,6,3,0,13,1,4
Lazio_5594,67,4,1,1,6,3,1,14,2,5
Juventus_5594,58,4,0,4,8,4,4,10,0,5
Chievo_5594,47,1,5,0,6,1,1,7,1,9
Cesena_5594,59,2,0,0,12,1,6,15,1,10
ACMilan_5594,62,2,2,1,9,2,3,13,3,5
Empoli_5595,50,3,0,2,7,2,0,16,1,7
Sampdoria_5597,47,0,6,2,7,1,1,10,1,8
Sassuolo_5597,35,2,2,0,13,1,0,4,1,4
ASRoma_5598,49,3,2,2,13,7,1,9,1,7
Verona_5598,50,0,6,1,7,4,2,11,1,6
Inter_5598,72,2,7,5,6,7,4,11,0,8
Fiorentina_5598,61,8,4,3,9,6,3,12,0,6
Atalanta_5598,55,4,2,3,13,4,1,18,3,9
Napoli_5598,77,2,7,1,3,6,0,12,1,6
Cagliari_5599,54,5,1,2,7,3,0,13,1,2
Torino_5601,57,1,5,0,4,0,3,19,3,7
Juventus_5604,57,4,6,0,3,3,1,9,1,7
ACMilan_5604,49,3,3,0,8,3,3,7,0,5
Chievo_5605,49,3,1,1,9,2,1,10,1,10
Udinese_5605,45,0,5,1,10,3,0,9,2,5
Palermo_5605,64,4,2,1,9,3,0,14,0,10
Cesena_5605,47,2,1,1,12,1,1,9,3,8
Parma_5605,44,3,2,2,6,2,0,5,1,4
Empoli_5605,43,1,2,1,8,1,2,11,1,2
Lazio_5605,36,4,3,1,7,2,0,7,2,7
Genoa_5606,58,4,2,2,8,5,2,5,2,8
Inter_5611,66,4,3,3,6,5,1,8,2,9
Sampdoria_5611,45,1,3,0,11,2,5,17,1,5
Sassuolo_5612,38,2,0,1,14,1,2,5,1,8
Verona_5612,44,3,3,1,7,1,1,8,2,5
Torino_5612,57,2,7,4,5,2,0,12,1,4
Cagliari_5612,49,4,5,1,10,2,1,14,1,4
Atalanta_5612,35,4,2,0,10,2,0,7,2,3
ASRoma_5612,74,4,3,5,5,7,2,8,1,7
Fiorentina_5613,69,5,6,1,7,6,0,10,1,6
Napoli_5613,52,2,0,3,6,2,0,15,1,5
Juventus_5618,57,1,1,2,7,1,1,9,2,8
Genoa_5618,48,5,2,2,8,4,4,12,2,3
Empoli_5619,57,3,3,5,12,2,2,11,1,7
